answer,word_ids,vocab_size,predicted_profiles
information,"[6, 5, 22, 12, 11, 19, 2, 8, 6, 12, 5]",34,"[0.27088481187820435, -0.001966044306755066, 0.9374597668647766, 0.5875457525253296, 1.481117844581604, -0.018281176686286926, 0.08504349738359451, 0.7327799797058105, 1.2817612886428833, 1.5942445993423462, 0.7445210218429565, 0.03925582766532898, 0.11270177364349365, 1.5060780048370361, 0.5204638838768005, 0.7329806685447693, 0.7644282579421997, 0.5587731599807739, 0.6152146458625793, 0.35041511058807373, 0.10949943959712982, 0.0886118933558464, 1.056270718574524, 1.4540714025497437, 0.6581737995147705, 1.002232313156128, 0.3660685122013092, 0.044561877846717834, 0.5337406992912292, 1.3394453525543213, 0.09379395097494125, 0.9399234652519226, 0.6772950291633606, 0.3021266758441925, 0.6871601939201355, 0.5038462281227112, 1.3445714712142944, -0.03413665294647217, 1.5698438882827759, 0.8063719272613525, 0.8603705167770386, 0.43343088030815125, 0.9019520282745361, 0.5067965984344482, 0.5231383442878723, 0.9726887345314026, 0.9582729339599609, 0.7691270709037781, 0.6414412260055542, 1.149924635887146, 0.7886959314346313, 0.07973173260688782, 0.8408879041671753, 0.5043848156929016, 0.5647232532501221, 1.4947986602783203, 0.03739015758037567, 1.0216666460037231, 1.3836854696273804, 1.3404220342636108, 0.8157820105552673, 0.5240535736083984, 0.029591597616672516, 0.2231619656085968]"
learn,"[14, 4, 2, 11, 5]",34,"[0.8374393582344055, 0.04914100468158722, 0.6269891858100891, 0.19664859771728516, 0.9534398317337036, 0.09987679868936539, 0.22814296185970306, 0.31986933946609497, 0.7609143853187561, 0.9620898365974426, 0.38470596075057983, 1.0625170469284058, 0.49189913272857666, 1.736421823501587, 0.41797035932540894, 0.45169195532798767, 1.2179912328720093, 0.39815276861190796, 1.0605294704437256, 0.18043269217014313, 0.09506558626890182, -0.020201198756694794, 1.288065791130066, 0.7977744340896606, 0.4474318325519562, 0.3457168638706207, 0.7548505067825317, 0.14492598176002502, 1.01181161403656, 0.3400569260120392, 0.805410623550415, 0.3114948868751526, 0.761124312877655, 0.16625945270061493, 1.1326179504394531, 0.9990404844284058, 0.2780124545097351, 0.4085577726364136, 0.4772859513759613, 0.9700063467025757, 0.0882449597120285, 1.2433040142059326, 1.3711283206939697, 1.0739291906356812, 1.0134029388427734, 0.15669465065002441, 1.1768314838409424, 1.2996045351028442, 0.42880764603614807, 0.9155060052871704, 1.185327172279358, 0.15769127011299133, 0.976498544216156, 0.9982032775878906, 0.1354176104068756, 0.9550919532775879, 0.02486541122198105, 0.7095944881439209, 0.822672426700592, 1.4070541858673096, 0.288547158241272, 0.8296968340873718, 0.027959000319242477, 0.6570849418640137]"
middle,"[19, 6, 20, 20, 14, 4]",34,"[0.456051766872406, 0.0658843144774437, 1.0798697471618652, 0.07002422958612442, 1.384128451347351, 0.4073352515697479, 0.24061283469200134, 0.7213814854621887, 1.183687448501587, 1.0452088117599487, 1.180671215057373, 0.8635069131851196, 0.4643740653991699, 2.376646041870117, 0.00923129916191101, 0.8934707045555115, 0.5551345348358154, 1.0998231172561646, 0.615776777267456, 0.06655117869377136, 0.08228002488613129, -0.03142092004418373, 0.5808828473091125, 0.5799628496170044, 0.22083324193954468, 0.5069572329521179, 1.5467784404754639, 0.1520695686340332, 1.7600270509719849, 0.13725529611110687, 0.9177933931350708, 0.13981853425502777, 0.4276164174079895, 0.1249060109257698, 0.4482961893081665, 0.6776067614555359, 0.36314740777015686, 1.0160528421401978, 0.3141433298587799, 0.4038013815879822, -0.055808089673519135, 0.9536952972412109, 0.7107706069946289, 0.5296563506126404, 2.0467445850372314, 0.31655293703079224, 1.9077215194702148, 1.9865003824234009, 0.057427410036325455, 1.8378620147705078, 0.6103845238685608, 0.40217339992523193, 0.7060259580612183, 1.2705087661743164, 0.5809263586997986, 0.9018158912658691, 0.1223376989364624, 0.3743962049484253, 1.1459721326828003, 1.7545852661132812, 0.6171228289604187, 0.3578873574733734, 0.04602641239762306, 0.3552846610546112]"
next,"[5, 4, 27, 8]",34,"[1.2482051849365234, 0.03114425390958786, 0.15951037406921387, 0.35232487320899963, 0.7286957502365112, 0.23803551495075226, 0.8370122909545898, 0.418967604637146, 0.8200068473815918, 0.6451058983802795, 0.4850667715072632, 0.312427282333374, 0.12045539915561676, 1.1475112438201904, 0.47112900018692017, 0.21254250407218933, 1.5532739162445068, 0.51885986328125, 1.870405673980713, 0.3931652307510376, 0.3037574589252472, 0.01737133413553238, 0.8953668475151062, 0.6730060577392578, 0.7205007672309875, 0.034740157425403595, 0.3992897570133209, 0.07867580652236938, 0.5175362825393677, 0.20571225881576538, 0.1295841932296753, 0.48082584142684937, 1.510188341140747, 0.5831340551376343, 1.3154851198196411, 1.8293452262878418, 0.30880919098854065, 0.4312777519226074, 0.33326080441474915, 0.6463876962661743, 0.3242374658584595, 0.4324724078178406, 2.13569712638855, 1.7337539196014404, 0.5050854086875916, 0.1287335604429245, 0.594782292842865, 0.8223836421966553, 0.723523736000061, 0.6346448659896851, 1.823612928390503, 0.1664457768201828, 0.14888763427734375, 0.2217719405889511, 0.11443264037370682, 0.6320144534111023, 0.04813568294048309, 0.7300058007240295, 0.5763891339302063, 0.7312980890274048, 0.16883864998817444, 0.38436269760131836, 0.08926019817590714, 1.2372708320617676]"
notice,"[5, 12, 8, 6, 18, 4]",34,"[1.0617446899414062, 0.0424981489777565, 0.19570674002170563, 0.38515856862068176, 0.740145742893219, 0.7080826759338379, 0.71649569272995, 0.7329571843147278, 1.024202585220337, 0.5074743628501892, 0.9498712420463562, 0.20114895701408386, 0.04136105999350548, 1.3975868225097656, 0.22194379568099976, 0.20359456539154053, 1.124892234802246, 1.0423697233200073, 1.578110694885254, 0.4744502305984497, 0.5518003702163696, 0.05339323729276657, 0.4455298185348511, 0.47423121333122253, 0.7722042798995972, -0.11814957112073898, 0.7495708465576172, 0.056249916553497314, 0.8109667301177979, 0.046803370118141174, 0.16214963793754578, 0.33521756529808044, 1.3017230033874512, 0.42164790630340576, 0.9889227747917175, 1.5534756183624268, 0.15543168783187866, 0.8956195712089539, 0.07933728396892548, 0.39954546093940735, 0.222664937376976, 0.30096694827079773, 1.6606601476669312, 1.3556582927703857, 0.9236980676651001, -0.01565438322722912, 0.8355952501296997, 1.1961332559585571, 0.4342615306377411, 0.9419318437576294, 1.4233689308166504, 0.3446662127971649, -0.12751129269599915, 0.17187586426734924, 0.13902294635772705, 0.5195866823196411, 0.11314073950052261, 0.6763032674789429, 0.6702142953872681, 0.7734475135803223, 0.22160950303077698, 0.09760844707489014, 0.13189205527305603, 0.8926910161972046]"
observe,"[12, 10, 7, 4, 11, 28, 4]",34,"[0.822481632232666, -0.01788330078125, 0.625863254070282, 0.4274906814098358, 1.1873441934585571, 0.15874183177947998, 0.18653222918510437, 0.5051267147064209, 1.2038915157318115, 1.100542426109314, 0.9564443826675415, 0.71830153465271, 0.38412392139434814, 2.146355152130127, 0.3119937479496002, 0.6829911470413208, 1.2436619997024536, 0.693187952041626, 1.1745703220367432, 0.19607692956924438, 0.26026803255081177, 0.023139242082834244, 1.0671201944351196, 0.8543871641159058, 0.6428682208061218, 0.28140702843666077, 1.0223644971847534, 0.02114880084991455, 1.3340768814086914, 0.22202417254447937, 0.6255859136581421, 0.39276963472366333, 0.8537705540657043, 0.2331753373146057, 1.148811936378479, 1.1542404890060425, 0.4059646427631378, 0.6994583010673523, 0.43725842237472534, 0.6846387386322021, 0.24837811291217804, 0.8706640005111694, 1.3717926740646362, 1.0672013759613037, 1.4042298793792725, 0.20270130038261414, 1.500935673713684, 1.607332468032837, 0.4445576071739197, 1.2630343437194824, 1.2159017324447632, 0.08185875415802002, 0.5684189796447754, 0.899599552154541, 0.4627855718135834, 1.0789717435836792, -0.0032636597752571106, 0.7470863461494446, 0.9752880334854126, 1.587863802909851, 0.36701300740242004, 0.5237156748771667, -0.013000529259443283, 0.6343811750411987]"
order,"[12, 11, 20, 4, 11]",34,"[1.289596676826477, 0.06520404666662216, 0.3599429428577423, 0.1931382119655609, 0.7383350133895874, 0.14534525573253632, 0.6123021841049194, 0.1959993541240692, 0.6316667795181274, 0.7242058515548706, 0.24741637706756592, 0.9625016450881958, 0.42779046297073364, 1.5737450122833252, 0.6145622730255127, 0.24772366881370544, 1.7804057598114014, 0.35354477167129517, 1.741515874862671, 0.26781290769577026, 0.12605541944503784, -0.05433926731348038, 1.4456340074539185, 0.7246463298797607, 0.60502028465271, 0.01696356013417244, 0.6034284830093384, 0.1607939898967743, 0.8228669166564941, 0.17706142365932465, 0.6904506087303162, 0.34594500064849854, 1.2616126537322998, 0.4433475434780121, 1.6108298301696777, 1.7245633602142334, 0.11745379120111465, 0.433887779712677, 0.22798675298690796, 1.0254929065704346, 0.14437390863895416, 1.204681396484375, 2.187293529510498, 1.8781598806381226, 0.7634232044219971, -0.023650402203202248, 0.9500659108161926, 1.1566953659057617, 0.6791161298751831, 0.6984858512878418, 1.9161802530288696, 0.21481622755527496, 0.7709974050521851, 0.8084375858306885, -0.026853974908590317, 0.7201531529426575, 0.05110536143183708, 0.7129055261611938, 0.5862259864807129, 1.1355464458465576, 0.06921922415494919, 0.9251055121421814, 0.06035792455077171, 1.224270224571228]"
organize,"[12, 11, 17, 2, 5, 6, 15, 4]",34,"[0.9686833620071411, 0.012802407145500183, 0.8485087156295776, 0.1848759949207306, 1.0100470781326294, 0.1736455261707306, 0.4140304923057556, 0.39076441526412964, 0.8578594923019409, 0.8584553599357605, 0.6795440316200256, 0.9021613597869873, 0.5906041264533997, 1.7609469890594482, 0.3736693263053894, 0.8376930356025696, 1.2373648881912231, 0.5728390216827393, 1.3391392230987549, 0.21803081035614014, 0.1827329844236374, -0.01657082512974739, 1.2243783473968506, 0.6364946961402893, 0.44371849298477173, 0.5918814539909363, 0.9896074533462524, 0.018655285239219666, 1.2102607488632202, 0.4564022421836853, 0.8690769672393799, 0.3691134452819824, 0.9365759491920471, 0.2750203013420105, 1.0500658750534058, 1.287611484527588, 0.3921576142311096, 0.6008473634719849, 0.543786883354187, 0.5951750874519348, 0.26110464334487915, 1.0834351778030396, 1.5391271114349365, 1.313864827156067, 1.3576215505599976, 0.30393633246421814, 1.3473701477050781, 1.4606748819351196, 0.5775368213653564, 1.153201699256897, 1.3797446489334106, 0.14480988681316376, 1.0736370086669922, 1.1792488098144531, 0.4989730417728424, 0.8521948456764221, 0.0011764466762542725, 0.5360560417175293, 0.8379026055335999, 1.422415018081665, 0.4348776042461395, 0.8547638654708862, 0.06186662241816521, 0.8803915977478027]"
predict,"[3, 11, 4, 20, 6, 18, 8]",34,"[1.4426981210708618, -0.005354627966880798, 0.10777756571769714, 0.30061373114585876, 0.49000614881515503, 0.37225204706192017, 0.8687722682952881, 0.38106992840766907, 0.6245200037956238, 0.3596200942993164, 0.48031118512153625, 0.3364909887313843, 0.15922243893146515, 0.9467737078666687, 0.534366250038147, 0.24782875180244446, 1.7101274728775024, 0.5123544931411743, 2.16882061958313, 0.4515998959541321, 0.43388354778289795, -0.008037548512220383, 0.9508323669433594, 0.47381091117858887, 0.7356474995613098, -0.02530147135257721, 0.4747619330883026, 0.033018872141838074, 0.49527978897094727, 0.11134175956249237, 0.1832144856452942, 0.46050992608070374, 1.7058329582214355, 0.5877541303634644, 1.4571157693862915, 2.1328179836273193, 0.159200519323349, 0.5797266364097595, 0.16275039315223694, 0.48519256711006165, 0.4435541331768036, 0.43642356991767883, 2.392559766769409, 2.09958815574646, 0.5125364065170288, -0.04128928482532501, 0.4825960397720337, 0.785053014755249, 0.8883504867553711, 0.4892393946647644, 2.0706822872161865, 0.1877993941307068, 0.2560628354549408, 0.24012403190135956, 0.12893593311309814, 0.3809269070625305, 0.04364863783121109, 0.6494565606117249, 0.4092150032520294, 0.5438072681427002, 0.09757261723279953, 0.5208408236503601, 0.14301715791225433, 1.4302399158477783]"
problem,"[3, 11, 12, 10, 14, 4, 19]",34,"[1.2595582008361816, -0.10362309217453003, 0.22343620657920837, 0.9233884215354919, 1.230680227279663, -0.06341321766376495, 0.38783419132232666, 0.46216827630996704, 1.4521920680999756, 1.4305412769317627, 0.656388521194458, 0.08960014581680298, 0.059423260390758514, 1.73945951461792, 0.9578397274017334, 0.35285574197769165, 2.180368423461914, 0.3718395233154297, 2.018080949783325, 0.5862564444541931, 0.3765691816806793, 0.07690418511629105, 1.681897759437561, 1.519186019897461, 1.2932360172271729, 0.24774795770645142, 0.23674602806568146, -0.10855954885482788, 0.5130289196968079, 0.8526777625083923, -0.009439900517463684, 1.0865479707717896, 1.7605242729187012, 0.6829000115394592, 1.989612340927124, 1.924668312072754, 1.0621460676193237, 0.16612514853477478, 1.0865952968597412, 1.1019368171691895, 1.1007627248764038, 0.5029754042625427, 2.6189942359924316, 2.076258420944214, 0.3697468340396881, 0.4032032787799835, 0.8690741062164307, 0.8718938827514648, 1.2983200550079346, 0.7553098201751709, 2.260375738143921, -0.11499664187431335, 0.48195981979370117, 0.177125945687294, 0.2510893642902374, 1.4396625757217407, -0.06905406713485718, 1.4544111490249634, 1.114533543586731, 1.331841230392456, 0.3032938241958618, 0.751372754573822, 0.009053248912096024, 1.1704685688018799]"
question,"[24, 13, 4, 7, 8, 6, 12, 5]",34,"[0.37953442335128784, -0.009727269411087036, 1.325994849205017, 0.14088815450668335, 1.4011013507843018, 0.13358189165592194, 0.096047043800354, 0.6304184198379517, 1.0034315586090088, 1.226953148841858, 0.8604480028152466, 0.8657889366149902, 0.5728503465652466, 2.0623013973236084, 0.24447566270828247, 1.0381067991256714, 0.5540867447853088, 0.7659220099449158, 0.452191561460495, 0.1286025047302246, 0.06289417296648026, 0.0010981671512126923, 1.0989664793014526, 0.8816495537757874, 0.22448626160621643, 0.9643487334251404, 1.0769072771072388, 0.07086679339408875, 1.279318928718567, 0.8524754047393799, 0.980377197265625, 0.40636223554611206, 0.3356059789657593, 0.057246431708335876, 0.5142831802368164, 0.42373403906822205, 0.6906834244728088, 0.437447190284729, 0.965668261051178, 0.6705549955368042, 0.2096845656633377, 1.1909059286117554, 0.5668461322784424, 0.49215638637542725, 1.4535400867462158, 0.7136069536209106, 1.57206392288208, 1.5272140502929688, 0.24324679374694824, 1.513211727142334, 0.5041454434394836, 0.21258234977722168, 1.2658300399780273, 1.3621069192886353, 0.6593448519706726, 1.1290990114212036, 0.05015498399734497, 0.4798416495323181, 1.2067409753799438, 1.7323918342590332, 0.8153237700462341, 0.7864608764648438, 0.058416545391082764, 0.2871483266353607]"
reason,"[11, 4, 2, 7, 12, 5]",34,"[0.8672646284103394, 0.07432904839515686, 0.8195406794548035, 0.03930141404271126, 1.026924729347229, 0.10655063390731812, 0.26640811562538147, 0.35273271799087524, 0.7224493622779846, 0.9144155979156494, 0.4315471351146698, 1.1634715795516968, 0.5628674030303955, 1.7625529766082764, 0.3136873245239258, 0.6404824256896973, 1.1048674583435059, 0.5197816491127014, 1.093321442604065, 0.10934166610240936, 0.0448114238679409, -0.03704136610031128, 1.1931933164596558, 0.6676062345504761, 0.25249382853507996, 0.4942387044429779, 0.9776194095611572, 0.1964135766029358, 1.1445062160491943, 0.26479795575141907, 0.9466680884361267, 0.19932344555854797, 0.6995680332183838, 0.13464878499507904, 1.0387332439422607, 1.0658982992172241, 0.2529832124710083, 0.5395336151123047, 0.43373528122901917, 0.8289786577224731, 0.02566980943083763, 1.3057799339294434, 1.3528984785079956, 1.0968981981277466, 1.2408390045166016, 0.261132150888443, 1.3610384464263916, 1.4291609525680542, 0.38894662261009216, 1.0897159576416016, 1.1258846521377563, 0.2662126123905182, 1.0786755084991455, 1.1797406673431396, 0.29894131422042847, 0.9066421389579773, 0.061490658670663834, 0.520880937576294, 0.8089908957481384, 1.4157310724258423, 0.3736124336719513, 0.8345533609390259, 0.04346592724323273, 0.7443135976791382]"
require,"[11, 4, 24, 13, 6, 11, 4]",34,"[1.3393174409866333, -0.03358563780784607, 0.5236422419548035, 0.08780445903539658, 0.549071729183197, 0.1270817518234253, 0.5063050985336304, 0.13719353079795837, 0.5782101154327393, 0.4234633445739746, 0.4223785400390625, 1.0631495714187622, 0.6906445622444153, 1.5483849048614502, 0.42725229263305664, 0.7386130094528198, 1.641380786895752, 0.3680790960788727, 1.8304555416107178, 0.1782178431749344, 0.19320513308048248, -0.06073375791311264, 1.4057811498641968, 0.32082539796829224, 0.44528326392173767, 0.32623857259750366, 1.024961233139038, -0.019031494855880737, 1.2977814674377441, 0.018125638365745544, 0.9865710139274597, 0.2455977350473404, 1.2321014404296875, 0.3654039800167084, 1.479658842086792, 1.896958827972412, 0.0659606084227562, 0.7224391102790833, 0.07353059202432632, 0.44308218359947205, 0.2853451669216156, 1.1414380073547363, 2.117741584777832, 1.9586786031723022, 1.3370321989059448, -0.04735315591096878, 1.2927318811416626, 1.4890586137771606, 0.7751193046569824, 0.8551501035690308, 1.8274366855621338, 0.10645551979541779, 0.986812949180603, 1.1660237312316895, 0.4315856695175171, 0.48613065481185913, -0.053807333111763, 0.42298176884651184, 0.3817896246910095, 1.2075903415679932, 0.14619924128055573, 1.0151113271713257, 0.04454399272799492, 1.352108359336853]"
