answer,word_ids,vocab_size,predicted_profiles
information,"[6, 5, 22, 12, 11, 19, 2, 8, 6, 12, 5]",34,"[0.3795596659183502, 2.878572702407837, 0.0843987688422203, 0.028272267431020737, 0.9083254337310791, 1.9811954498291016, 1.314091444015503, 1.5772298574447632, 0.05963338166475296, 0.4746989607810974, -0.0034714459907263517, 0.3538780212402344, 0.6114476919174194, 1.6014786958694458, 0.0004093511961400509, 0.5566173791885376, 1.7433550357818604, 1.1409574747085571, 0.10819891095161438, 2.0056729316711426, 0.12327482551336288, 0.236463725566864, 0.7368453741073608, 0.0453689843416214, 0.5038958787918091, 1.666991949081421, 1.0817697048187256, 1.885520100593567, 1.3458855152130127, 1.4060648679733276, 2.295607328414917, 0.8302057981491089, 1.7267285585403442, 1.2963265180587769, 1.082794189453125, 0.21159350872039795, 0.33068978786468506, 0.7286036610603333, -0.011624574661254883, 0.12494923174381256, 0.42376232147216797, 0.7757689952850342, -0.029309481382369995, 0.5315839052200317, 1.6761094331741333, 0.965077817440033, 2.7766003608703613, 1.2423253059387207, 2.414454698562622, 1.5146691799163818, -0.0009250417351722717, 1.0014361143112183, 1.6094690561294556, 1.6404286623001099, 1.5234602689743042, 0.07486796379089355, 0.8400028347969055, 0.012502212077379227, 1.3164294958114624, 0.3960696756839752, 0.4407382011413574, 1.6228870153427124, 0.004168946295976639, 0.13848763704299927]"
learn,"[14, 4, 2, 11, 5]",34,"[0.8413580060005188, 2.129598379135132, 1.1949132680892944, -0.0617154985666275, 0.3623170256614685, 1.6236053705215454, 0.8221781849861145, 0.6479369401931763, 0.9743896126747131, 0.2562968134880066, 0.011642535217106342, 1.2188595533370972, 1.576904058456421, 0.7526242733001709, -0.00016684597358107567, 1.916703701019287, 0.6757004261016846, 0.32371264696121216, 0.04258573800325394, 1.9138377904891968, 1.460551142692566, 1.0027090311050415, 0.36039575934410095, 0.8998658657073975, 1.2669107913970947, 0.7599254846572876, 1.5138627290725708, 1.3439342975616455, 1.321047067642212, 1.801429271697998, 1.3727517127990723, 0.42695367336273193, 0.8353807926177979, 0.5768954157829285, 1.1894376277923584, 0.13460835814476013, 1.4991357326507568, 1.3075264692306519, 0.08788194507360458, 0.1019560918211937, 0.8721380233764648, 0.12866610288619995, 0.4349173307418823, 1.0620479583740234, 1.5020278692245483, 0.2646971642971039, 2.44537353515625, 1.399910807609558, 2.4468917846679688, 1.1995675563812256, -0.004557155072689056, 0.16006986796855927, 0.6114252209663391, 1.850606083869934, 1.266688585281372, 0.5434316396713257, 0.16016434133052826, 0.0014405809342861176, 1.5150984525680542, 0.5490541458129883, 0.23633842170238495, 1.1486248970031738, -0.037308093160390854, 0.18679314851760864]"
middle,"[19, 6, 20, 20, 14, 4]",34,"[0.5371814966201782, 2.2772629261016846, 0.7299849987030029, 0.02110223099589348, 0.4513990879058838, 1.786618947982788, 1.1092798709869385, 0.8954440951347351, 0.7986868023872375, 0.4730810225009918, 0.017113925889134407, 0.677635908126831, 0.9568215608596802, 1.046968698501587, 5.644978955388069e-05, 1.1680231094360352, 1.0724916458129883, 0.756924033164978, 0.08413995802402496, 1.9038934707641602, 1.0249966382980347, 0.559707522392273, 0.4919697046279907, 0.5145586729049683, 1.0059329271316528, 1.191301703453064, 1.3554258346557617, 1.3259247541427612, 1.319914698600769, 1.5710564851760864, 1.468153476715088, 0.7986190319061279, 1.2571743726730347, 0.9985682368278503, 1.1262664794921875, 0.28192368149757385, 0.8928927779197693, 0.7434764504432678, 0.14178335666656494, 0.2157621532678604, 0.8002780675888062, 0.3466825485229492, 0.4237101078033447, 0.8322007656097412, 1.488638997077942, 0.5355000495910645, 2.2911581993103027, 1.4274349212646484, 2.1328439712524414, 1.3303626775741577, 0.04866449534893036, 0.33815237879753113, 0.8563777208328247, 1.4432575702667236, 1.657400131225586, 0.3475619852542877, 0.36835795640945435, 0.004959244281053543, 1.1751279830932617, 0.34590619802474976, 0.13960669934749603, 0.9601137638092041, 0.008578017354011536, 0.21460917592048645]"
next,"[5, 4, 27, 8]",34,"[0.3479140102863312, 1.4424055814743042, 1.8441083431243896, 0.22245697677135468, 0.43011099100112915, 0.5775341987609863, 0.18412485718727112, 0.36391863226890564, 2.378872871398926, 0.29320263862609863, 0.023242749273777008, 1.8954709768295288, 1.0739657878875732, 0.12686787545681, -0.004004189744591713, 3.791797399520874, 0.775254487991333, -0.011995628476142883, 0.01516994833946228, 0.5806045532226562, 2.6987557411193848, 2.0495309829711914, 0.31584110856056213, 0.7581228017807007, 0.4427703022956848, 0.7874938249588013, 0.48833686113357544, 0.6890319585800171, 0.19582587480545044, 0.6883588433265686, 0.8031692504882812, 0.5709429383277893, 0.9105021953582764, 0.018339265137910843, 0.17230351269245148, -0.04845195263624191, 3.0477044582366943, 1.0401568412780762, 0.40073055028915405, 0.5903964638710022, 2.9911656379699707, 0.13115112483501434, 0.9840043187141418, 0.3064688444137573, 0.5877048969268799, 0.02098499983549118, 1.5246562957763672, 0.4685631990432739, 1.4534271955490112, 0.6077046394348145, 0.08452240377664566, 0.6347828507423401, 0.6784730553627014, 1.0146377086639404, 0.2601188123226166, 0.6008259654045105, 0.042820218950510025, -0.007299523800611496, 0.7318302989006042, 1.4571627378463745, 1.1254545450210571, 1.083366870880127, 0.11674952507019043, 0.38611850142478943]"
notice,"[5, 12, 8, 6, 18, 4]",34,"[0.361783891916275, 1.6105657815933228, 1.600256323814392, 0.13582104444503784, 0.26152971386909485, 0.8029159903526306, 0.4278865456581116, 0.3455003798007965, 1.860374927520752, 0.40994444489479065, 0.04078282043337822, 1.5027222633361816, 1.0526604652404785, 0.24684573709964752, -0.004000082612037659, 2.9788355827331543, 0.8241598606109619, 0.07481351494789124, 0.017957711592316628, 0.913019597530365, 2.292670488357544, 1.5524502992630005, 0.2989950478076935, 0.6854275465011597, 0.6902868747711182, 0.9208781719207764, 0.7969759702682495, 0.6716550588607788, 0.4677038788795471, 1.0303486585617065, 0.6733900308609009, 0.8460284471511841, 1.0696496963500977, 0.2039974182844162, 0.43017467856407166, 0.09802435338497162, 2.3042213916778564, 0.7386294603347778, 0.263685405254364, 0.40409842133522034, 2.1079349517822266, 0.16958828270435333, 0.7235424518585205, 0.5524342060089111, 0.8480241298675537, 0.08688699454069138, 1.6884266138076782, 1.00009286403656, 1.6021199226379395, 0.9077501893043518, 0.06625860929489136, 0.40319696068763733, 0.5473069548606873, 0.9309062957763672, 0.8106223344802856, 0.4847638010978699, 0.09881868958473206, -0.006656749173998833, 0.7592528462409973, 0.8400817513465881, 0.6444597840309143, 0.8188050985336304, 0.04170208424329758, 0.2755598723888397]"
observe,"[12, 10, 7, 4, 11, 28, 4]",34,"[0.48215195536613464, 2.4513285160064697, 1.0819523334503174, 0.03850824013352394, 0.3375294804573059, 1.71127450466156, 1.0511685609817505, 0.7982978224754333, 1.0895649194717407, 0.661480188369751, 0.047013696283102036, 0.914725661277771, 1.0802558660507202, 0.8333730697631836, -0.004250519908964634, 1.737644910812378, 1.2600001096725464, 0.6093281507492065, 0.07159115374088287, 1.8512969017028809, 1.4615293741226196, 0.8150672912597656, 0.3767450749874115, 0.5452169179916382, 0.9797461628913879, 1.4293521642684937, 1.395230770111084, 1.252233624458313, 1.2153126001358032, 1.623811960220337, 1.3606784343719482, 1.0575494766235352, 1.5760018825531006, 0.8285893797874451, 1.011748194694519, 0.25036323070526123, 1.2925877571105957, 0.7478597164154053, 0.14706479012966156, 0.24985407292842865, 1.0719656944274902, 0.38210901618003845, 0.487547367811203, 0.8997739553451538, 1.5389102697372437, 0.39263778924942017, 2.442779064178467, 1.5207808017730713, 2.309824228286743, 1.4437527656555176, 0.03456524759531021, 0.3344775140285492, 0.878531813621521, 1.3819787502288818, 1.6287224292755127, 0.3865211606025696, 0.3846258223056793, 0.00235588476061821, 1.1428354978561401, 0.44438090920448303, 0.28857165575027466, 0.9592803120613098, 0.012090586125850677, 0.1991652548313141]"
order,"[12, 11, 20, 4, 11]",34,"[0.4106978178024292, 1.6483232975006104, 1.2341418266296387, 0.06839019060134888, 0.3408280611038208, 0.9608495235443115, 0.5728113055229187, 0.4928283095359802, 1.3412396907806396, 0.37857943773269653, 0.021948592737317085, 1.219757080078125, 1.047991156578064, 0.3963504731655121, -0.0035141254775226116, 2.3389480113983154, 0.8275947570800781, 0.2248048484325409, 0.04017092287540436, 1.088890552520752, 1.7096805572509766, 1.2222974300384521, 0.3031123876571655, 0.6000387668609619, 0.6576804518699646, 0.8285403251647949, 0.8934592008590698, 0.8554611206054688, 0.6173380613327026, 1.061877965927124, 0.9311968684196472, 0.6252291202545166, 0.988263726234436, 0.3312559127807617, 0.5501304864883423, 0.010749243199825287, 1.7734543085098267, 0.8494374752044678, 0.19952477514743805, 0.2724752724170685, 1.5601239204406738, 0.19341187179088593, 0.5492579340934753, 0.5591741800308228, 0.9717365503311157, 0.17906449735164642, 1.7614792585372925, 0.8635122776031494, 1.675305724143982, 0.9274970293045044, 0.049258120357990265, 0.3005054295063019, 0.5968823432922363, 1.1216552257537842, 0.7555125951766968, 0.4592764377593994, 0.1896878033876419, 0.013982031494379044, 0.8740094900131226, 0.7428964972496033, 0.49800533056259155, 0.8575328588485718, 0.017689812928438187, 0.23502111434936523]"
organize,"[12, 11, 17, 2, 5, 6, 15, 4]",34,"[0.5043784976005554, 2.159299373626709, 1.0214684009552002, 0.11478893458843231, 0.6545926332473755, 1.3322607278823853, 0.7559922933578491, 0.8856145739555359, 1.231662631034851, 0.3346259891986847, 0.0061289058066904545, 1.1868672370910645, 0.9864798784255981, 0.880394697189331, 0.0017942450940608978, 2.2840590476989746, 1.1181814670562744, 0.4598107933998108, 0.047753866761922836, 1.4052562713623047, 1.491066575050354, 1.1518561840057373, 0.5129099488258362, 0.5029302835464478, 0.6757686138153076, 1.1384698152542114, 0.8991894721984863, 1.2737183570861816, 0.835685133934021, 1.1889880895614624, 1.5036998987197876, 0.6692763566970825, 1.2387158870697021, 0.649531364440918, 0.7654578685760498, 0.22662782669067383, 1.67533278465271, 0.9633766412734985, 0.10653264820575714, 0.3257429003715515, 1.6322003602981567, 0.3113042414188385, 0.42373234033584595, 0.5168834924697876, 1.1399357318878174, 0.45754316449165344, 2.213348627090454, 0.9835490584373474, 2.0600497722625732, 1.077648639678955, 0.06104017049074173, 0.7024729251861572, 0.9979725480079651, 1.423945426940918, 1.0346019268035889, 0.3653777837753296, 0.28661033511161804, -0.011839848011732101, 1.1378610134124756, 0.810607373714447, 0.6760579347610474, 1.2993087768554688, 0.03922945261001587, 0.28793060779571533]"
predict,"[3, 11, 4, 20, 6, 18, 8]",34,"[0.3341943919658661, 2.1594953536987305, 1.3096123933792114, 0.10132262110710144, 0.4025759696960449, 1.1940876245498657, 0.7103821635246277, 0.7103742361068726, 1.4715465307235718, 0.48704105615615845, 0.03692964091897011, 1.2814295291900635, 1.0224491357803345, 0.5715977549552917, -0.008239349350333214, 2.439115524291992, 1.2467097043991089, 0.3376537263393402, 0.0569780059158802, 1.2619143724441528, 1.82770574092865, 1.228865146636963, 0.32079678773880005, 0.4319326877593994, 0.6116557121276855, 1.2755615711212158, 0.9943343997001648, 1.0400099754333496, 0.6758992671966553, 1.194318175315857, 1.1780633926391602, 0.9812206029891968, 1.453383207321167, 0.5104132294654846, 0.6158537864685059, 0.020293600857257843, 1.7947895526885986, 0.7647477984428406, 0.17813928425312042, 0.34005337953567505, 1.696038007736206, 0.3796962797641754, 0.44003474712371826, 0.6201845407485962, 1.1615638732910156, 0.29956555366516113, 2.1925735473632812, 1.1560683250427246, 1.9657788276672363, 1.2145776748657227, 0.06363676488399506, 0.5521001219749451, 0.9116362929344177, 1.2236324548721313, 1.0856306552886963, 0.25493574142456055, 0.3397675156593323, -0.00148116797208786, 0.9420272707939148, 0.6977848410606384, 0.553561806678772, 1.123544692993164, 0.01457102969288826, 0.15141768753528595]"
problem,"[3, 11, 12, 10, 14, 4, 19]",34,"[0.45003122091293335, 1.857085108757019, 1.2669826745986938, 0.3249303996562958, 0.8902297019958496, 0.7319438457489014, 0.26549258828163147, 0.8115933537483215, 1.6796259880065918, 0.13633252680301666, 0.004400831181555986, 1.7690212726593018, 0.9672166109085083, 0.5740006566047668, 0.0005260864272713661, 3.431318521499634, 1.0898767709732056, 0.17061710357666016, 0.013076377101242542, 0.6299290060997009, 2.002962827682495, 1.8676378726959229, 0.5856781005859375, 0.4952886998653412, 0.23760607838630676, 0.9669432640075684, 0.29833924770355225, 1.1813185214996338, 0.24303075671195984, 0.6021897196769714, 1.454022765159607, 0.4077797830104828, 1.025301218032837, 0.2316509187221527, 0.20331743359565735, 0.033610306680202484, 2.6689376831054688, 1.2333526611328125, 0.0972958654165268, 0.4909226596355438, 2.693366050720215, 0.24966521561145782, 0.6385514736175537, 0.07341963052749634, 0.6283630728721619, 0.35038456320762634, 1.805782437324524, 0.2564007341861725, 1.7016053199768066, 0.6093938946723938, 0.06656061857938766, 1.2019327878952026, 1.1185070276260376, 1.3677812814712524, 0.14960235357284546, 0.5046068429946899, 0.16241362690925598, 0.002251807600259781, 1.0475095510482788, 1.6027911901474, 1.3982959985733032, 1.667985200881958, 0.16155099868774414, 0.512149453163147]"
question,"[24, 13, 4, 7, 8, 6, 12, 5]",34,"[0.5534387826919556, 2.644199848175049, 0.3750014901161194, -0.0018733106553554535, 0.7647688984870911, 2.0314438343048096, 1.292161226272583, 1.214806079864502, 0.32777151465415955, 0.5221227407455444, 0.001976266037672758, 0.4667591154575348, 0.9181395769119263, 1.4214088916778564, -0.004595328588038683, 0.7870421409606934, 1.4079809188842773, 0.9743797779083252, 0.08794793486595154, 2.107048511505127, 0.43623673915863037, 0.3713287115097046, 0.6564787030220032, 0.40398550033569336, 0.8193272352218628, 1.3149577379226685, 1.3198292255401611, 1.743354320526123, 1.5150891542434692, 1.6007320880889893, 2.0484988689422607, 0.7181582450866699, 1.406890630722046, 1.1874115467071533, 1.2586392164230347, 0.3258586823940277, 0.5461241006851196, 0.935447096824646, 0.02513870596885681, 0.1412552148103714, 0.4987691342830658, 0.5418891310691833, 0.22903494536876678, 0.7618445158004761, 1.6803406476974487, 0.7398568987846375, 2.592243194580078, 1.2346124649047852, 2.3618533611297607, 1.4332256317138672, -0.0012643523514270782, 0.5759656429290771, 1.2373476028442383, 1.7384178638458252, 1.5546419620513916, 0.2588512599468231, 0.620416522026062, 0.01470492035150528, 1.3425334692001343, 0.3623836636543274, 0.3261696696281433, 1.3724960088729858, 0.005060974508523941, 0.20533037185668945]"
reason,"[11, 4, 2, 7, 12, 5]",34,"[0.6210670471191406, 2.083494186401367, 0.9828161597251892, -0.027151646092534065, 0.469607412815094, 1.5129318237304688, 0.7921184301376343, 0.6932898163795471, 0.9078639149665833, 0.3545520007610321, 0.010679391212761402, 1.0448675155639648, 1.2598567008972168, 0.7769120931625366, -0.0011971155181527138, 1.7649532556533813, 0.8715332746505737, 0.41424456238746643, 0.04697266221046448, 1.664224624633789, 1.2640362977981567, 0.9148901700973511, 0.3871126174926758, 0.6617420315742493, 0.9745882153511047, 0.9213064908981323, 1.2256816625595093, 1.3107435703277588, 1.1388353109359741, 1.4874330759048462, 1.413690447807312, 0.5657765865325928, 1.0197117328643799, 0.6201266646385193, 0.9781582951545715, 0.2342209815979004, 1.3459217548370361, 1.086946964263916, 0.08730600774288177, 0.19305206835269928, 1.0351550579071045, 0.21036593616008759, 0.397117018699646, 0.805518627166748, 1.3441002368927002, 0.2951759994029999, 2.193983554840088, 1.2045670747756958, 2.1490461826324463, 1.1193722486495972, 0.010487793013453484, 0.3186348080635071, 0.7742756009101868, 1.5920754671096802, 1.1616368293762207, 0.40161117911338806, 0.225538969039917, -0.0010919608175754547, 1.2758241891860962, 0.5720508098602295, 0.4291786551475525, 1.153655767440796, -0.015480924397706985, 0.20792537927627563]"
require,"[11, 4, 24, 13, 6, 11, 4]",34,"[0.5541260838508606, 1.6605058908462524, 1.2530570030212402, 0.011908117681741714, 0.1808852255344391, 1.1967463493347168, 0.716844916343689, 0.3460821211338043, 1.262367606163025, 0.410128653049469, 0.034745194017887115, 1.1181795597076416, 1.185869574546814, 0.43137097358703613, -0.003217220539227128, 2.08840012550354, 0.6050220727920532, 0.21668343245983124, 0.03357793390750885, 1.404624104499817, 1.6929064989089966, 0.9719855785369873, 0.27127015590667725, 0.7406005859375, 1.0018832683563232, 0.8067936897277832, 1.219018816947937, 0.8495640754699707, 0.9609076976776123, 1.334870457649231, 0.8003974556922913, 0.7204256057739258, 0.8932281732559204, 0.41425368189811707, 0.8539110422134399, 0.1284385621547699, 1.5466140508651733, 0.8634568452835083, 0.18007424473762512, 0.2761150002479553, 1.2304898500442505, 0.1014414057135582, 0.5415520668029785, 0.8444253206253052, 1.1041854619979858, 0.11253403127193451, 1.8253920078277588, 1.2289862632751465, 1.7971090078353882, 1.0339890718460083, 0.039115358144044876, 0.1098097711801529, 0.3949551284313202, 1.1855281591415405, 1.1631767749786377, 0.4933187961578369, 0.08757275342941284, 0.005480192601680756, 1.0109652280807495, 0.43329131603240967, 0.24122919142246246, 0.6584120988845825, -0.01235838234424591, 0.23045668005943298]"
