answer,word_ids,vocab_size,predicted_profiles
trait,"[8, 11, 2, 6, 8]",34,"[0.3101966381072998, 1.7982802391052246, 0.568173885345459, 0.5636494755744934, 0.0074006179347634315, 0.3519740104675293, 1.5892040729522705, 0.3376845717430115, 0.687780499458313, 0.04182466119527817, 0.13859805464744568, 0.9008266925811768, 0.017520464956760406, 1.011725664138794, 1.8445245027542114, 0.14968004822731018, 0.3683203458786011, 0.8781998157501221, 1.038014531135559, -0.001833924325183034, 0.06955509632825851, 0.3285555839538574, 1.0998069047927856, 0.08547302335500717, 0.4938661754131317, 0.6251068115234375, 0.3728199601173401, 0.005099245347082615, 0.24437470734119415, 2.079167366027832, 0.4894992709159851, 0.41561686992645264, 0.7363181114196777, 0.813831090927124, 0.005825553555041552, 1.666381597518921, 0.007439146749675274, 0.08389976620674133, 0.6612535715103149, 1.9572715759277344, 0.6128572225570679, 1.4483784437179565, 0.0049056801944971085, 1.4828202724456787, 0.37223541736602783, 0.839333176612854, 1.1909970045089722, 2.028486728668213, 0.06800231337547302, 0.22275175154209137, 0.001260276883840561, 0.47269102931022644, 2.3113229274749756, 0.5072210431098938, 1.003265380859375, 0.44753342866897583, 0.4537385106086731, 0.8328779339790344, 0.29998987913131714, 0.1521550416946411, 1.1874903440475464, 0.07468436658382416, 0.8335882425308228, 1.2159569263458252]"
verse,"[28, 4, 11, 7, 4]",34,"[1.0974820852279663, 0.6054528951644897, 0.9792817831039429, 0.9380410313606262, 0.007245892658829689, 0.7067539691925049, 0.643254280090332, 0.7432743310928345, 0.8642722964286804, -0.0010589919984340668, 0.48258352279663086, 1.0933706760406494, -0.004480170086026192, 0.7294236421585083, 1.2311116456985474, 0.030331753194332123, 1.239560604095459, 0.5051690340042114, 0.533522367477417, -0.000216200714930892, 0.5428789854049683, 0.6668990254402161, 0.2963990867137909, 0.5598093271255493, 1.2319785356521606, 1.3533576726913452, 0.9949778318405151, 0.0019030403345823288, 0.11957140266895294, 0.717832624912262, 0.9906265735626221, 0.9422124028205872, 0.6979584097862244, 1.324962854385376, 0.0032990421168506145, 0.5079083442687988, -0.005923217162489891, 0.3941224217414856, 1.3348604440689087, 0.826636016368866, 0.13073566555976868, 0.5884425044059753, 0.029828621074557304, 0.6748099327087402, 0.4501560926437378, 0.6670774221420288, 0.6799755096435547, 0.8654745817184448, 0.020166166126728058, 0.9848333597183228, 0.0001118592917919159, 0.9671996831893921, 0.9435120820999146, 0.12883636355400085, 1.1325956583023071, 0.5969805717468262, -0.013149095699191093, 0.20562775433063507, 0.5529224872589111, 0.5015453100204468, 1.3591172695159912, 0.12714742124080658, 1.302367091178894, 0.47979724407196045]"
argument,"[2, 11, 17, 13, 19, 4, 5, 8]",34,"[0.7090733647346497, 0.5035071969032288, 0.4427052140235901, 0.5432259440422058, 0.014983216300606728, 1.1132142543792725, 0.165059894323349, 1.066100835800171, 0.48741400241851807, 0.5020586252212524, 0.5370623469352722, 0.7624192237854004, 0.02722260355949402, 0.7258949875831604, 0.6274469494819641, 0.552672803401947, 1.0592671632766724, 1.1819478273391724, 0.06890245527029037, -0.0008156769908964634, 0.6721262335777283, 0.03196461498737335, 0.49254411458969116, 1.1676784753799438, 1.4101823568344116, 1.4905827045440674, 0.9117327928543091, 0.0005567651242017746, 0.9514618515968323, 0.4806343615055084, 1.4257631301879883, 1.2327882051467896, 0.8278200626373291, 1.2215510606765747, 0.016212671995162964, 0.36139118671417236, 0.032301969826221466, -0.0076520442962646484, 1.6584060192108154, 0.22444191575050354, 1.0054081678390503, 0.5838981866836548, 0.35289692878723145, 0.30240264534950256, 0.0001538097858428955, -0.06790480017662048, 0.0036160945892333984, 0.8550003170967102, 0.8013715147972107, 1.260998249053955, 0.6311379075050354, 1.5502150058746338, 0.5485729575157166, 0.47096651792526245, 0.9844849109649658, -0.02995961904525757, 0.4758497178554535, 0.7554137110710144, 1.4076895713806152, 0.9894510507583618, 0.7774088978767395, 0.4160569906234741, 1.1272001266479492, 0.1675919145345688]"
assess,"[2, 7, 7, 4, 7, 7]",34,"[1.1952837705612183, 0.29081302881240845, 0.6716300249099731, 0.8865771889686584, -0.0014342907816171646, 1.1789579391479492, 0.32345807552337646, 1.0351225137710571, 0.7322872281074524, 0.05416431650519371, 0.9009430408477783, 0.845970094203949, 9.365472942590714e-05, 0.4350563585758209, 0.6267578601837158, -0.0753239095211029, 1.5629830360412598, 0.8471696376800537, 0.20434895157814026, 0.003221217542886734, 0.9482496976852417, 0.2187633216381073, 0.11889293789863586, 1.17742121219635, 1.4816718101501465, 1.8029550313949585, 1.107481598854065, 0.0029583051800727844, 0.5365476012229919, 0.25247108936309814, 1.4097447395324707, 1.3164684772491455, 0.7787154316902161, 1.4377801418304443, 0.009883115068078041, 0.21731746196746826, -0.003288564272224903, 0.4224677085876465, 1.5984524488449097, 0.23775380849838257, 0.478151798248291, 0.22816026210784912, 0.2050938606262207, 0.11355067789554596, 0.12391476333141327, 0.1198783814907074, 0.18203520774841309, 0.3524218797683716, 0.20117168128490448, 1.5305224657058716, 0.18214578926563263, 1.3538553714752197, 0.35706189274787903, 0.031965285539627075, 1.021388053894043, 0.09130392968654633, -0.16985321044921875, 0.36713117361068726, 0.8961058259010315, 1.141426920890808, 0.9143446087837219, 0.37510907649993896, 1.4175434112548828, 0.1739201545715332]"
bias,"[10, 6, 2, 7]",34,"[0.712552011013031, 0.7551465630531311, 0.6005982160568237, 0.614969789981842, 0.011038944125175476, 0.4921089708805084, 0.7415471076965332, 0.6447659730911255, 0.569644570350647, 0.07893933355808258, 0.4834768772125244, 0.7015174627304077, 0.011593541130423546, 0.5022900104522705, 0.9830800294876099, 0.17540673911571503, 0.8639469742774963, 0.5684099197387695, 0.5235052704811096, 0.0001308779465034604, 0.4294999837875366, 0.36090701818466187, 0.48643195629119873, 0.45281291007995605, 0.7905999422073364, 0.9042471647262573, 0.6449882984161377, 0.005405495874583721, 0.2300703078508377, 0.8133703470230103, 0.7468478679656982, 0.6453908085823059, 0.5543486475944519, 0.8194937109947205, 0.0002253674902021885, 0.6529226899147034, -0.004749119281768799, 0.4249013662338257, 0.9751189351081848, 0.8710435628890991, 0.28482380509376526, 0.5477094650268555, 0.0513218492269516, 0.7218378782272339, 0.24238279461860657, 0.5526653528213501, 0.6790434718132019, 0.7880454659461975, 0.06629569828510284, 0.8019594550132751, 0.10906398296356201, 0.7173192501068115, 0.9466726779937744, 0.35732054710388184, 0.7493487000465393, 0.4111604690551758, 0.12488536536693573, 0.3700757622718811, 0.4630894660949707, 0.476122111082077, 0.82615727186203, 0.18639345467090607, 0.8404015898704529, 0.5492836236953735]"
chronological,"[18, 9, 11, 12, 5, 12, 14, 12, 17, 6, 18, 2, 14]",34,"[0.7089584469795227, 0.9589931964874268, 0.2649597227573395, 0.3027389645576477, -0.0060630496591329575, 0.7040367722511292, 0.6038305759429932, 1.4693100452423096, 0.6052883863449097, 0.6529529094696045, 0.8251920938491821, 0.6240313649177551, 0.03674213960766792, 0.5699232816696167, 0.9168510437011719, 0.9460275769233704, 0.7477037906646729, 0.9707640409469604, 0.34238213300704956, 0.0012468498898670077, 0.5342116951942444, 0.04463360086083412, 0.924366295337677, 0.9126632213592529, 1.0543346405029297, 1.06705641746521, 0.847342848777771, -0.0007010512053966522, 0.7065993547439575, 0.9259781837463379, 1.327463150024414, 0.86367267370224, 0.5673808455467224, 1.1277804374694824, 0.005272428039461374, 0.765967607498169, 0.0052603427320718765, 0.2191832959651947, 1.755644679069519, 0.7505939602851868, 0.9379092454910278, 0.6748218536376953, 0.12298214435577393, 0.7882416248321533, -0.04579639434814453, 0.2762262523174286, 0.3330160081386566, 1.0607391595840454, 0.7412148118019104, 1.3898075819015503, 0.7840946316719055, 1.510721206665039, 1.0073238611221313, 0.9894939661026001, 0.9227783679962158, 0.032932400703430176, 0.6940147280693054, 0.7190881371498108, 1.44495689868927, 0.9133000373840332, 0.8125950694084167, 0.5586311221122742, 0.698390543460846, 0.3835119605064392]"
cite,"[18, 6, 8, 4]",34,"[1.2287102937698364, 0.5859209895133972, 1.1763955354690552, 0.9555956721305847, 0.008925117552280426, 0.5244109630584717, 0.7436306476593018, 0.7417270541191101, 0.8087817430496216, 0.016005616635084152, 0.46575552225112915, 1.080124855041504, -0.00014031212776899338, 0.6061514616012573, 1.2060338258743286, 0.13200348615646362, 1.3869696855545044, 0.31916940212249756, 0.6095342040061951, 0.0006161752389743924, 0.5263896584510803, 0.8852784037590027, 0.3455781638622284, 0.39351505041122437, 1.1574130058288574, 1.2554048299789429, 0.9722195863723755, 0.00428817979991436, -0.030211839824914932, 0.6898433566093445, 0.8497905135154724, 0.8438059091567993, 0.6205449104309082, 1.1930336952209473, 0.003200798761099577, 0.5057978630065918, -0.007220633327960968, 0.5805313587188721, 1.3537533283233643, 0.9444798827171326, -0.041042666882276535, 0.5281190276145935, -0.01380574144423008, 0.7907198071479797, 0.5144623517990112, 0.9383507966995239, 0.8386847972869873, 0.8299185633659363, -0.03034798614680767, 1.0353460311889648, 0.02281421609222889, 0.8938731551170349, 0.918826699256897, 0.23543749749660492, 0.9929775595664978, 0.8015312552452087, 0.054360102862119675, 0.09355929493904114, 0.4034308195114136, 0.39652353525161743, 1.2729953527450562, 0.09662200510501862, 1.2472704648971558, 0.5106755495071411]"
claim,"[18, 14, 2, 6, 19]",34,"[0.3796204924583435, 1.0953516960144043, 0.3720929026603699, 0.32791805267333984, 0.0021993648260831833, 0.2883937954902649, 0.8124470114707947, 0.8964437246322632, 0.7354103922843933, 0.3363916873931885, 0.4306102991104126, 0.7945628762245178, 0.027704335749149323, 0.8008126616477966, 1.4427852630615234, 0.6631696224212646, 0.4143312871456146, 0.6075764894485474, 0.5797316431999207, 4.557170905172825e-05, 0.20206080377101898, 0.165097177028656, 1.0015748739242554, 0.29713794589042664, 0.5783662796020508, 0.5719135999679565, 0.5634863376617432, -0.001577582210302353, 0.19078636169433594, 1.3039038181304932, 0.7969839572906494, 0.43874505162239075, 0.46698418259620667, 0.9429754018783569, 0.0066678342409431934, 0.9321053624153137, 0.007471767254173756, 0.14003416895866394, 1.2301793098449707, 1.0989826917648315, 0.5061942934989929, 0.9386866688728333, -0.009168507531285286, 1.1823911666870117, 0.1969582736492157, 0.44899746775627136, 0.7697701454162598, 1.3580400943756104, 0.28381845355033875, 0.6754201054573059, 0.34646180272102356, 0.8999066352844238, 1.4988924264907837, 0.8957958817481995, 1.076596736907959, 0.2622489035129547, 0.660784900188446, 0.534661054611206, 0.8164299130439758, 0.349261611700058, 1.0954902172088623, 0.2833431363105774, 0.5632914304733276, 0.6335271596908569]"
clarify,"[18, 14, 2, 11, 6, 22, 21]",34,"[0.6789213418960571, 0.9025412201881409, 0.5921117067337036, 0.5156046748161316, 0.006517376750707626, 0.2638988494873047, 0.8382393717765808, 0.7748346328735352, 0.6469032168388367, 0.20546889305114746, 0.5112611651420593, 0.6813234686851501, 0.011660799384117126, 0.5289322733879089, 1.1715443134307861, 0.41190558671951294, 0.6632984280586243, 0.401623010635376, 0.5992639064788818, 0.0007351558888331056, 0.29621508717536926, 0.4670794904232025, 0.678881049156189, 0.2630203366279602, 0.6363290548324585, 0.6350470185279846, 0.6261934041976929, 0.0026192693039774895, 0.06639249622821808, 0.9331334829330444, 0.6861775517463684, 0.43135932087898254, 0.4085939824581146, 0.772758960723877, 0.0060735358856618404, 0.7059888243675232, -0.0035939207300543785, 0.47149473428726196, 1.0598407983779907, 1.01535964012146, 0.2171686440706253, 0.6359916925430298, -0.029370004311203957, 0.9524739384651184, 0.2796567976474762, 0.7419518232345581, 0.8436535000801086, 0.904161274433136, 0.11596144735813141, 0.7731871008872986, 0.23437140882015228, 0.766941249370575, 1.1429983377456665, 0.647236168384552, 0.8301827907562256, 0.5306010246276855, 0.3152863085269928, 0.2860456109046936, 0.5042905807495117, 0.3231491446495056, 0.9255618453025818, 0.22498108446598053, 0.6420606374740601, 0.5349166393280029]"
conclude,"[18, 12, 5, 18, 14, 13, 20, 4]",34,"[0.6114059686660767, 1.2197027206420898, 0.6115753054618835, 0.535666823387146, 0.0070388708263635635, 0.17277614772319794, 1.2138230800628662, 0.6225578784942627, 0.5067521929740906, 0.14458638429641724, 0.3637028932571411, 0.5300251245498657, 0.011490476317703724, 0.4603303074836731, 1.044898271560669, 0.4409121870994568, 0.6338107585906982, 0.39192625880241394, 0.7427181601524353, -0.001040013157762587, 0.2512115240097046, 0.5360350608825684, 0.7780430912971497, 0.2023313343524933, 0.45815715193748474, 0.5495700240135193, 0.5328373312950134, 0.007707684300839901, 0.14770451188087463, 1.1353397369384766, 0.4543667137622833, 0.34835997223854065, 0.3922061324119568, 0.5743932723999023, -0.0013883037026971579, 1.010606050491333, -0.018264276906847954, 0.5061946511268616, 0.846574604511261, 1.3049460649490356, 0.23104439675807953, 0.6964834332466125, -0.014209955930709839, 1.1737064123153687, 0.24066190421581268, 0.9839234352111816, 0.9206311702728271, 1.0494102239608765, 0.08575837314128876, 0.6496462225914001, 0.13066759705543518, 0.5638192892074585, 1.3244025707244873, 0.6665216088294983, 0.5209232568740845, 0.5336666703224182, 0.3324207365512848, 0.3685591220855713, 0.31146982312202454, 0.24106313288211823, 0.7507579922676086, 0.12108432501554489, 0.5530518889427185, 0.7212156653404236]"
context,"[18, 12, 5, 8, 4, 27, 8]",34,"[0.4617723822593689, 1.450008511543274, 0.4762539267539978, 0.38435840606689453, 0.008017701096832752, 0.06782601773738861, 1.4565136432647705, 0.5868608951568604, 0.597379207611084, 0.06180282309651375, 0.33237582445144653, 0.4661319851875305, 0.004515630193054676, 0.49553969502449036, 1.1653865575790405, 0.44611191749572754, 0.4641544222831726, 0.30357229709625244, 0.8396661281585693, 0.0005759812192991376, 0.1845282018184662, 0.4317139685153961, 1.003843903541565, 0.07308570295572281, 0.3103669285774231, 0.3143196105957031, 0.43511953949928284, 0.0008559562265872955, 0.046085719019174576, 1.4036613702774048, 0.37996262311935425, 0.19179412722587585, 0.25463348627090454, 0.49737420678138733, 0.0021984344348311424, 1.1952157020568848, -0.005384703166782856, 0.47504985332489014, 0.7775232195854187, 1.5078082084655762, 0.2023337334394455, 0.8198179602622986, -0.02722865529358387, 1.3982895612716675, 0.1876702457666397, 1.0242139101028442, 1.064241647720337, 1.2184009552001953, 0.00895792618393898, 0.49960440397262573, 0.07224413752555847, 0.4674259424209595, 1.5736316442489624, 0.7667757272720337, 0.5937404632568359, 0.5318844318389893, 0.3754444718360901, 0.4159420430660248, 0.24463453888893127, 0.12581612169742584, 0.7479434609413147, 0.0840652585029602, 0.3541342616081238, 0.8251179456710815]"
convert,"[18, 12, 5, 28, 4, 11, 8]",34,"[0.5710444450378418, 1.1136800050735474, 0.5298405885696411, 0.4170553684234619, -0.0035224445164203644, 0.12093013525009155, 1.0951502323150635, 0.7863280773162842, 0.7569804191589355, 0.11817120015621185, 0.481728732585907, 0.6601223945617676, -0.009006079286336899, 0.6133043766021729, 1.2753396034240723, 0.4699045717716217, 0.5694363713264465, 0.2776648998260498, 0.696031391620636, -0.0007276791147887707, 0.25017109513282776, 0.4045611619949341, 0.83547043800354, 0.1258041113615036, 0.5161089301109314, 0.486537367105484, 0.5768746733665466, -0.003329237923026085, -0.029774295166134834, 1.211937427520752, 0.6026920080184937, 0.3339496850967407, 0.3102544844150543, 0.7848329544067383, -0.0018217996694147587, 0.89084792137146, 0.000738305039703846, 0.4818536639213562, 1.0928677320480347, 1.2163416147232056, 0.14489997923374176, 0.7431272864341736, -0.037511277943849564, 1.2204909324645996, 0.2372487187385559, 0.8209333419799805, 0.959401547908783, 1.118937611579895, 0.013746030628681183, 0.6783119440078735, 0.09752678871154785, 0.701650857925415, 1.392513632774353, 0.7668777108192444, 0.876555860042572, 0.48688721656799316, 0.35866716504096985, 0.2993253469467163, 0.43224018812179565, 0.19886700809001923, 0.9916975498199463, 0.16218432784080505, 0.5327962040901184, 0.675622284412384]"
counterclaim,"[18, 12, 13, 5, 8, 4, 11, 18, 14, 2, 6, 19]",34,"[0.3453734517097473, 1.53718900680542, 0.3554719090461731, 0.3286702334880829, -0.007249200716614723, 0.356264591217041, 1.1252976655960083, 0.9761240482330322, 0.7913283705711365, 0.35296547412872314, 0.3573133945465088, 0.8515422940254211, 0.024742048233747482, 0.9885678887367249, 1.616770625114441, 0.8107621669769287, 0.43769896030426025, 0.7965071201324463, 0.6564576029777527, -0.0006591178243979812, 0.207668274641037, 0.1439344882965088, 1.2878317832946777, 0.3208707571029663, 0.6289377808570862, 0.6277233362197876, 0.5849413871765137, -0.008960254490375519, 0.3505714237689972, 1.7090438604354858, 0.8636175990104675, 0.47487887740135193, 0.5714237689971924, 1.014214277267456, 0.0005200831219553947, 1.3568816184997559, -0.005998027510941029, 0.051614612340927124, 1.3545864820480347, 1.409701943397522, 0.7154297232627869, 1.2468684911727905, 0.05137625336647034, 1.4728763103485107, 0.11319062113761902, 0.534327507019043, 0.7825685739517212, 1.7565712928771973, 0.391933411359787, 0.6983508467674255, 0.3167058825492859, 1.0146795511245728, 1.8552240133285522, 1.0559887886047363, 1.116314172744751, 0.15899448096752167, 0.803300678730011, 0.7560527324676514, 0.9207080602645874, 0.3822188675403595, 1.183379888534546, 0.19809958338737488, 0.643921971321106, 0.8047745227813721]"
credible,"[18, 11, 4, 20, 6, 10, 14, 4]",34,"[0.06722299754619598, 2.223813533782959, 0.22073212265968323, 0.22338175773620605, 0.015409478917717934, -0.06408925354480743, 1.8821673393249512, 0.4133901000022888, 0.5525179505348206, 0.11709538847208023, 0.10100675374269485, 0.5101534724235535, 0.03914615511894226, 0.7462227940559387, 1.6372450590133667, 0.7512774467468262, 0.03554747998714447, 0.5615600347518921, 1.139224648475647, 0.0013405241770669818, -0.08860629796981812, 0.3302570581436157, 1.5639095306396484, -0.11531844735145569, 0.017457399517297745, -0.012429021298885345, 0.11674322187900543, -0.005546437576413155, 0.2031257450580597, 2.1344308853149414, 0.17085708677768707, -0.01287996768951416, 0.3361348807811737, 0.3779861330986023, 0.018256908282637596, 1.8273050785064697, 0.00673606526106596, 0.1890813112258911, 0.5955756306648254, 2.0920166969299316, 0.5318904519081116, 1.3586901426315308, -0.03130338340997696, 1.8954256772994995, 0.183505117893219, 1.098685383796692, 1.299740195274353, 1.8916709423065186, 0.2191590666770935, 0.11996883898973465, 0.1250586062669754, 0.30290889739990234, 2.386237621307373, 1.0736597776412964, 0.6615549921989441, 0.49052172899246216, 0.8834714889526367, 0.8129655718803406, 0.3101787865161896, -0.04787850379943848, 0.898249626159668, 0.0005407556891441345, 0.18351486325263977, 1.2089258432388306]"
