answer,word_ids,vocab_size,predicted_profiles
elucidate,"[4, 14, 13, 18, 6, 20, 2, 8, 4]",34,"[0.041011687368154526, 0.041418805718421936, 0.6688911318778992, 0.1906609833240509, 0.05801738426089287]"
explicate,"[4, 27, 3, 14, 6, 18, 2, 8, 4]",34,"[0.12617065012454987, 0.07879482954740524, 0.5286321640014648, 0.19733722507953644, 0.0690651535987854]"
extrapolate,"[4, 27, 8, 11, 2, 3, 12, 14, 2, 8, 4]",34,"[0.12579819560050964, 0.2211429476737976, 0.33612552285194397, 0.302951455116272, 0.013981862924993038]"
gauge,"[17, 2, 13, 17, 4]",34,"[0.6240085363388062, 0.08686275035142899, 0.207875058054924, 0.05761385336518288, 0.02363979071378708]"
qualify,"[24, 13, 2, 14, 6, 22, 21]",34,"[0.2755048871040344, 0.28307440876960754, 0.17847947776317596, 0.22621141374111176, 0.03672986105084419]"
rebut,"[11, 4, 10, 13, 8]",34,"[0.2618837058544159, 0.1253955364227295, 0.29407036304473877, 0.2450045496225357, 0.07364577800035477]"
reconcile,"[11, 4, 18, 12, 5, 18, 6, 14, 4]",34,"[0.13515916466712952, 0.1981482058763504, 0.28420037031173706, 0.2768232524394989, 0.10566893965005875]"
arbitrary,"[2, 11, 10, 6, 8, 11, 2, 11, 21]",34,"[0.06275409460067749, 0.03052433580160141, 0.7891584634780884, 0.09027125686407089, 0.02729184553027153]"
cogent,"[18, 12, 17, 4, 5, 8]",34,"[0.2300560176372528, 0.45341816544532776, 0.047679755836725235, 0.22912105917930603, 0.039724987000226974]"
cosmopolitan,"[18, 12, 7, 19, 12, 3, 12, 14, 6, 8, 2, 5]",34,"[0.07827158272266388, 0.2150084525346756, 0.05688858404755592, 0.6320654153823853, 0.017765913158655167]"
denounce,"[20, 4, 5, 12, 13, 5, 18, 4]",34,"[0.17629370093345642, 0.21386367082595825, 0.23497895896434784, 0.22281382977962494, 0.15204988420009613]"
disseminate,"[20, 6, 7, 7, 4, 19, 6, 5, 2, 8, 4]",34,"[0.15604627132415771, 0.1183745265007019, 0.3474339246749878, 0.3396815359592438, 0.03846370056271553]"
dogmatic,"[20, 12, 17, 19, 2, 8, 6, 18]",34,"[0.042336247861385345, 0.06907534599304199, 0.5578972101211548, 0.26174771785736084, 0.06894342601299286]"
eloquent,"[4, 14, 12, 24, 13, 4, 5, 8]",34,"[0.1346249133348465, 0.09310168027877808, 0.0435737706720829, 0.7204849123954773, 0.008214686065912247]"
endorse,"[4, 5, 20, 12, 11, 7, 4]",34,"[0.24323922395706177, 0.22210170328617096, 0.17780086398124695, 0.256788969039917, 0.10006925463676453]"
innovative,"[6, 5, 5, 12, 28, 2, 8, 6, 28, 4]",34,"[0.06019672751426697, 0.04106692969799042, 0.3727923035621643, 0.5214148163795471, 0.004529184196144342]"
lucid,"[14, 13, 18, 6, 20]",34,"[0.046747468411922455, 0.08878342807292938, 0.5171360373497009, 0.12490095943212509, 0.2224322408437729]"
nuanced,"[5, 13, 2, 5, 18, 4, 20]",34,"[0.07183243334293365, 0.30455270409584045, 0.0800156518816948, 0.3031575381755829, 0.24044176936149597]"
obsolete,"[12, 10, 7, 12, 14, 4, 8, 4]",34,"[0.31804871559143066, 0.20179295539855957, 0.07118292897939682, 0.3558608293533325, 0.05311458185315132]"
partisan,"[3, 2, 11, 8, 6, 7, 2, 5]",34,"[0.12492934614419937, 0.38370612263679504, 0.18011552095413208, 0.26741665601730347, 0.04383227229118347]"
pragmatic,"[3, 11, 2, 17, 19, 2, 8, 6, 18]",34,"[0.03334558755159378, 0.03231815621256828, 0.6602792143821716, 0.23999592661857605, 0.03406113013625145]"
proliferate,"[3, 11, 12, 14, 6, 22, 4, 11, 2, 8, 4]",34,"[0.36226674914360046, 0.14194466173648834, 0.19622303545475006, 0.2854394018650055, 0.014126268215477467]"
provincial,"[3, 11, 12, 28, 6, 5, 18, 6, 2, 14]",34,"[0.03614692762494087, 0.020400941371917725, 0.7901180982589722, 0.1383173018693924, 0.015016766265034676]"
rigorous,"[11, 6, 17, 12, 11, 12, 13, 7]",34,"[0.07480594515800476, 0.31283116340637207, 0.13850833475589752, 0.44509005546569824, 0.028764452785253525]"
salient,"[7, 2, 14, 6, 4, 5, 8]",34,"[0.42782026529312134, 0.26344019174575806, 0.12208127975463867, 0.14865201711654663, 0.03800621256232262]"
sanction,"[7, 2, 5, 18, 8, 6, 12, 5]",34,"[0.04677755385637283, 0.0835888460278511, 0.3063725233078003, 0.5217366218566895, 0.0415244922041893]"
superlative,"[7, 13, 3, 4, 11, 14, 2, 8, 6, 28, 4]",34,"[0.1265563666820526, 0.06466229259967804, 0.27839282155036926, 0.5184865593910217, 0.01190195232629776]"
systematic,"[7, 21, 7, 8, 4, 19, 2, 8, 6, 18]",34,"[0.06718087196350098, 0.07003747671842575, 0.29105764627456665, 0.49593132734298706, 0.07579264044761658]"
tangential,"[8, 2, 5, 17, 4, 5, 8, 6, 2, 14]",34,"[0.12363973259925842, 0.28621992468833923, 0.34228554368019104, 0.2097715586423874, 0.038083266466856]"
unambiguous,"[13, 5, 2, 19, 10, 6, 17, 13, 12, 13, 7]",34,"[0.01900206319987774, 0.01200070884078741, 0.880254328250885, 0.07725967466831207, 0.011483144015073776]"
unprecedented,"[13, 5, 3, 11, 4, 18, 4, 20, 4, 5, 8, 4, 20]",34,"[0.19907978177070618, 0.5641100406646729, 0.1449727714061737, 0.0690426379442215, 0.02279479056596756]"
verifiable,"[28, 4, 11, 6, 22, 6, 2, 10, 14, 4]",34,"[0.08838661015033722, 0.1632813811302185, 0.2972843647003174, 0.432283490896225, 0.018764106556773186]"
algorithm,"[2, 14, 17, 12, 11, 6, 8, 9, 19]",34,"[0.06825784593820572, 0.057219259440898895, 0.7582002878189087, 0.0981409102678299, 0.018181748688220978]"
alliance,"[2, 14, 14, 6, 2, 5, 18, 4]",34,"[0.1401985138654709, 0.13822034001350403, 0.3490389585494995, 0.1602381318807602, 0.21230405569076538]"
artificial intelligence,"[2, 11, 8, 6, 22, 6, 18, 6, 2, 14, 31, 6, 5, 8, 4, 14, 14, 6, 17, 4, 5, 18, 4]",34,"[0.03460923209786415, 0.0066413297317922115, 0.8876502513885498, 0.05425865575671196, 0.016840681433677673]"
atomic structure,"[2, 8, 12, 19, 6, 18, 31, 7, 8, 11, 13, 18, 8, 13, 11, 4]",34,"[0.3841981589794159, 0.017476683482527733, 0.4218614101409912, 0.16947264969348907, 0.006991036236286163]"
automation,"[2, 13, 8, 12, 19, 2, 8, 6, 12, 5]",34,"[0.04452865570783615, 0.14884337782859802, 0.10433431714773178, 0.6965820789337158, 0.005711577367037535]"
capitalism,"[18, 2, 3, 6, 8, 2, 14, 6, 7, 19]",34,"[0.1787213385105133, 0.2566901743412018, 0.24787336587905884, 0.27257731556892395, 0.044137757271528244]"
civil disobedience,"[18, 6, 28, 6, 14, 31, 20, 6, 7, 12, 10, 4, 20, 6, 4, 5, 18, 4]",34,"[0.17028950154781342, 0.33217164874076843, 0.1940004527568817, 0.24550627171993256, 0.058032236993312836]"
civil rights,"[18, 6, 28, 6, 14, 31, 11, 6, 17, 9, 8, 7]",34,"[0.4114878475666046, 0.2785188555717468, 0.17692479491233826, 0.08757588267326355, 0.04549257084727287]"
conservation,"[18, 12, 5, 7, 4, 11, 28, 2, 8, 6, 12, 5]",34,"[0.035391006618738174, 0.09701000899076462, 0.2372814267873764, 0.608161211013794, 0.022156357765197754]"
discrimination,"[20, 6, 7, 18, 11, 6, 19, 6, 5, 2, 8, 6, 12, 5]",34,"[0.05294059216976166, 0.12911003828048706, 0.3678050637245178, 0.36994442343711853, 0.08020001649856567]"
electron,"[4, 14, 4, 18, 8, 11, 12, 5]",34,"[0.08882547914981842, 0.052136749029159546, 0.6997414231300354, 0.13065427541732788, 0.028642132878303528]"
equilibrium,"[4, 24, 13, 6, 14, 6, 10, 11, 6, 13, 19]",34,"[0.09692325443029404, 0.0660773441195488, 0.6630192399024963, 0.14281202852725983, 0.031168177723884583]"
genetic variation,"[17, 4, 5, 4, 8, 6, 18, 31, 28, 2, 11, 6, 2, 8, 6, 12, 5]",34,"[0.08338507264852524, 0.04085778072476387, 0.7191309332847595, 0.1392715573310852, 0.017354590818285942]"
globalization,"[17, 14, 12, 10, 2, 14, 6, 15, 2, 8, 6, 12, 5]",34,"[0.05446606129407883, 0.377597451210022, 0.26233941316604614, 0.2864081859588623, 0.01918887160718441]"
innovation,"[6, 5, 5, 12, 28, 2, 8, 6, 12, 5]",34,"[0.0362791083753109, 0.06242837756872177, 0.3709862232208252, 0.5234906077384949, 0.006815679371356964]"
integration,"[6, 5, 8, 4, 17, 11, 2, 8, 6, 12, 5]",34,"[0.04852921888232231, 0.6027294397354126, 0.07457511126995087, 0.26399704813957214, 0.010169182904064655]"
jurisdiction,"[23, 13, 11, 6, 7, 20, 6, 18, 8, 6, 12, 5]",34,"[0.1260717362165451, 0.07550099492073059, 0.42556220293045044, 0.27694880962371826, 0.09591630846261978]"
market economy,"[19, 2, 11, 16, 4, 8, 31, 4, 18, 12, 5, 12, 19, 21]",34,"[0.36164039373397827, 0.22749899327754974, 0.08685851842164993, 0.3097016513347626, 0.014300426468253136]"
neutron,"[5, 4, 13, 8, 11, 12, 5]",34,"[0.09586761891841888, 0.07259407639503479, 0.6595205068588257, 0.14548537135124207, 0.026532458141446114]"
proton,"[3, 11, 12, 8, 12, 5]",34,"[0.13790279626846313, 0.19218698143959045, 0.09469345211982727, 0.54426509141922, 0.030951686203479767]"
ratification,"[11, 2, 8, 6, 22, 6, 18, 2, 8, 6, 12, 5]",34,"[0.06590720266103745, 0.14989922940731049, 0.3815373182296753, 0.33776894211769104, 0.06488733738660812]"
segregation,"[7, 4, 17, 11, 4, 17, 2, 8, 6, 12, 5]",34,"[0.05796513333916664, 0.13447993993759155, 0.5970543026924133, 0.19827209413051605, 0.012228574603796005]"
socialism,"[7, 12, 18, 6, 2, 14, 6, 7, 19]",34,"[0.11208035796880722, 0.340381920337677, 0.2538488805294037, 0.20552106201648712, 0.08816781640052795]"
sustainability,"[7, 13, 7, 8, 2, 6, 5, 2, 10, 6, 14, 6, 8, 21]",34,"[0.06550481915473938, 0.5876965522766113, 0.11330103129148483, 0.20729577541351318, 0.026201801374554634]"
theoretical,"[8, 9, 4, 12, 11, 4, 8, 6, 18, 2, 14]",34,"[0.1663733422756195, 0.1380024552345276, 0.2506636679172516, 0.39880815148353577, 0.046152375638484955]"
totalitarianism,"[8, 12, 8, 2, 14, 6, 8, 2, 11, 6, 2, 5, 6, 7, 19]",34,"[0.14751537144184113, 0.17922142148017883, 0.11837168782949448, 0.5413569808006287, 0.013534501194953918]"
anaphora,"[2, 5, 2, 3, 9, 12, 11, 2]",34,"[0.13125282526016235, 0.1687464565038681, 0.4761245548725128, 0.2101275771856308, 0.01374861504882574]"
dystopia,"[20, 21, 7, 8, 12, 3, 6, 2]",34,"[0.22715282440185547, 0.1415155529975891, 0.15919560194015503, 0.4362022876739502, 0.035933706909418106]"
hubris,"[9, 13, 10, 11, 6, 7]",34,"[0.10494409501552582, 0.43401890993118286, 0.2355022132396698, 0.13155488669872284, 0.09397990256547928]"
stream of consciousness,"[7, 8, 11, 4, 2, 19, 31, 12, 22, 31, 18, 12, 5, 7, 18, 6, 12, 13, 7, 5, 4, 7, 7]",34,"[0.015483811497688293, 0.000716576527338475, 0.9723944664001465, 0.009738816879689693, 0.001666269963607192]"
tragic hero,"[8, 11, 2, 17, 6, 18, 31, 9, 4, 11, 12]",34,"[0.12265919148921967, 0.2564045488834381, 0.3376413881778717, 0.231896311044693, 0.05139853432774544]"
